date,ticker,activity,sentiment
2019-10-02,AMD,0.0099,3
2019-10-02,AAPL,0.0315,-1
2019-10-01,SPY,0.0217,-2
2019-10-01,ROKU,0.0181,0
2019-10-01,QQQ,0.0108,-1
2019-10-01,NVDA,0.0103,-1
2019-10-01,MSFT,0.0098,1
2019-10-01,FB,0.0115,-1
2019-10-01,AMZN,0.0189,1
2019-10-01,AMTD,0.0124,10
2019-10-01,AMD,0.0114,3
2019-10-01,AAPL,0.0355,-1
2019-09-30,TSLA,0.0112,-1
2019-09-30,SPY,0.0135,-1
2019-09-30,ROKU,0.0166,-1
2019-09-30,QQQ,0.01,2
2019-09-30,MU,0.0128,-1
2019-09-30,FB,0.0109,0
2019-09-30,BABA,0.0119,1
2019-09-30,AMZN,0.0224,1
2019-09-30,AMD,0.0136,3
2019-09-30,AAPL,0.0307,-2
2019-09-27,TSLA,0.0162,-1
2019-09-27,SPY,0.0204,-1
2019-09-27,ROKU,0.0206,-2
2019-09-27,QQQ,0.0124,0
2019-09-27,MU,0.0298,3
2019-09-27,FB,0.0133,0
2019-09-27,BABA,0.0208,1
2019-09-27,AMZN,0.0295,1
2019-09-27,AMD,0.0172,4
2019-09-27,AAPL,0.0183,-2
2019-09-26,TSLA,0.0177,-1
2019-09-26,SPY,0.0162,0
2019-09-26,ROKU,0.0212,-2
2019-09-26,NFLX,0.0111,-2
2019-09-26,MU,0.0107,4
2019-09-26,FB,0.0156,0
2019-09-26,BYND,0.0145,0
2019-09-26,AMZN,0.0251,2
2019-09-26,AMD,0.0143,4
2019-09-26,AAPL,0.0172,-2
2019-09-25,SPY,0.016,-1
2019-09-25,SHOP,0.0119,-1
2019-09-25,ROKU,0.0252,-3
2019-09-25,QQQ,0.0115,2
2019-09-25,NKE,0.0149,5
2019-09-25,NFLX,0.0159,-2
2019-09-25,FB,0.0146,1
2019-09-25,AMZN,0.028,1
2019-09-25,AMD,0.0171,5
2019-09-25,AAPL,0.0192,-1
2019-09-24,TSLA,0.0128,-1
2019-09-24,TQQQ,0.0115,3
2019-09-24,SPY,0.0183,0
2019-09-24,ROKU,0.0358,-3
2019-09-24,NFLX,0.0202,-2
2019-09-24,MSFT,0.0115,3
2019-09-24,FB,0.0134,1
2019-09-24,AMZN,0.0302,0
2019-09-24,AMD,0.0163,6
2019-09-24,AAPL,0.0256,-2
2019-09-23,SPY,0.0134,3
2019-09-23,ROKU,0.0452,-3
2019-09-23,NVDA,0.0087,-2
2019-09-23,NFLX,0.0201,-1
2019-09-23,MSFT,0.0107,2
2019-09-23,FB,0.0143,1
2019-09-23,BABA,0.0118,-1
2019-09-23,AMZN,0.0241,1
2019-09-23,AMD,0.0151,4
2019-09-23,AAPL,0.021,-2
2019-09-20,SPY,0.0162,3
2019-09-20,ROKU,0.0838,-2
2019-09-20,QQQ,0.0087,2
2019-09-20,NFLX,0.0244,-1
2019-09-20,MSFT,0.0131,2
2019-09-20,FB,0.0114,1
2019-09-20,BABA,0.0092,-1
2019-09-20,AMZN,0.0243,1
2019-09-20,AMD,0.011,6
2019-09-20,AAPL,0.0207,-2
2019-09-19,SPY,0.0149,1
2019-09-19,ROKU,0.0407,-2
2019-09-19,QQQ,0.0095,3
2019-09-19,NFLX,0.0127,-1
2019-09-19,MSFT,0.0292,1
2019-09-19,FB,0.0102,2
2019-09-19,BABA,0.0117,0
2019-09-19,AMZN,0.0142,1
2019-09-19,AMD,0.0117,5
2019-09-19,AAPL,0.0225,-3
2019-09-18,SPY,0.0174,0
2019-09-18,ROKU,0.0589,-1
2019-09-18,QQQ,0.0106,4
2019-09-18,NFLX,0.0109,-1
2019-09-18,MSFT,0.0109,1
2019-09-18,FDX,0.0271,-3
2019-09-18,AMZN,0.0208,1
2019-09-18,AMD,0.0134,6
2019-09-18,ADBE,0.0102,4
2019-09-18,AAPL,0.0264,-3
2019-09-17,SPY,0.0118,0
2019-09-17,SHOP,0.0124,1
2019-09-17,ROKU,0.019,0
2019-09-17,NFLX,0.0079,-1
2019-09-17,MSFT,0.0075,0
2019-09-17,FB,0.0083,3
2019-09-17,BA,0.007,-1
2019-09-17,AMZN,0.0146,1
2019-09-17,AMD,0.0098,3
2019-09-17,AAPL,0.0183,-3
2019-09-16,WLL,0.0075,3
2019-09-16,T,0.0083,1
2019-09-16,SPY,0.0116,-1
2019-09-16,SHOP,0.0075,2
2019-09-16,ROKU,0.0177,0
2019-09-16,QQQ,0.0072,5
2019-09-16,NFLX,0.0083,-2
2019-09-16,AMZN,0.0239,2
2019-09-16,AMD,0.0115,0
2019-09-16,AAPL,0.0234,-3
2019-09-13,SPY,0.012,2
2019-09-13,ROKU,0.0154,-1
2019-09-13,QQQ,0.0095,7
2019-09-13,NVDA,0.0104,-2
2019-09-13,NFLX,0.0084,-3
2019-09-13,MSFT,0.0086,3
2019-09-13,AVGO,0.0095,-2
2019-09-13,AMZN,0.0129,2
2019-09-13,AMD,0.0134,0
2019-09-13,AAPL,0.0522,-3
2019-09-12,TSLA,0.01,-3
2019-09-12,TQQQ,0.0097,8
2019-09-12,T,0.0101,6
2019-09-12,SPY,0.0164,2
2019-09-12,ROKU,0.0193,-1
2019-09-12,MSFT,0.0115,4
2019-09-12,FB,0.0096,1
2019-09-12,AMZN,0.0173,2
2019-09-12,AMD,0.0147,2
2019-09-12,AAPL,0.0316,-3
2019-09-11,ZS,0.0136,-4
2019-09-11,TSLA,0.0098,-2
2019-09-11,T,0.0125,7
2019-09-11,SPY,0.0115,3
2019-09-11,ROKU,0.0295,-1
2019-09-11,NVDA,0.0097,-3
2019-09-11,BA,0.0141,-1
2019-09-11,AMZN,0.0148,2
2019-09-11,AMD,0.0123,6
2019-09-11,AAPL,0.0434,-2
2019-09-10,T,0.0099,2
2019-09-10,SPY,0.013,2
2019-09-10,SHOP,0.0105,-1
2019-09-10,ROKU,0.0446,0
2019-09-10,NVDA,0.0091,-2
2019-09-10,NFLX,0.0134,-3
2019-09-10,MSFT,0.0102,2
2019-09-10,AMZN,0.0138,1
2019-09-10,AMD,0.0125,5
2019-09-10,AAPL,0.0283,-2
2019-09-09,T,0.019,-2
2019-09-09,SPY,0.013,2
2019-09-09,SHOP,0.0118,-1
2019-09-09,ROKU,0.0328,1
2019-09-09,NVDA,0.0109,-2
2019-09-09,MSFT,0.0111,0
2019-09-09,AMZN,0.0202,1
2019-09-09,AMD,0.012,6
2019-09-09,ACAD,0.0093,-7
2019-09-09,AAPL,0.0202,-3
2019-09-06,SPY,0.0131,2
2019-09-06,ROKU,0.0239,1
2019-09-06,NVDA,0.0113,-2
2019-09-06,MSFT,0.0097,-4
2019-09-06,LULU,0.016,2
2019-09-06,FB,0.0152,-1
2019-09-06,DOCU,0.0115,0
2019-09-06,AMZN,0.0168,0
2019-09-06,AMD,0.0157,6
2019-09-06,AAPL,0.0168,-3
2019-09-05,WORK,0.0122,2
2019-09-05,SPY,0.0177,3
2019-09-05,ROKU,0.0343,1
2019-09-05,NVDA,0.0155,-5
2019-09-05,NFLX,0.0108,-3
2019-09-05,MSFT,0.01,-7
2019-09-05,FB,0.0104,-2
2019-09-05,AMZN,0.0217,-1
2019-09-05,AMD,0.0148,2
2019-09-05,AAPL,0.0197,-3
2019-09-04,SPY,0.015,1
2019-09-04,ROKU,0.0534,1
2019-09-04,QQQ,0.0078,6
2019-09-04,MU,0.0079,-2
2019-09-04,MSFT,0.0094,-7
2019-09-04,FB,0.0101,-1
2019-09-04,COUP,0.0097,6
2019-09-04,AMZN,0.0191,-1
2019-09-04,AMD,0.013,1
2019-09-04,AAPL,0.0177,-3
2019-09-03,ULTA,0.0109,0
2019-09-03,TVIX,0.0116,1
2019-09-03,TQQQ,0.0092,6
2019-09-03,SPY,0.0203,0
2019-09-03,ROKU,0.0213,1
2019-09-03,QQQ,0.0112,5
2019-09-03,MSFT,0.009,-3
2019-09-03,AMZN,0.0276,-1
2019-09-03,AMD,0.0115,2
2019-09-03,AAPL,0.019,-2
2019-08-30,ULTA,0.0299,3
2019-08-30,TVIX,0.012,3
2019-08-30,TSLA,0.0117,1
2019-08-30,SPY,0.0189,-2
2019-08-30,SHOP,0.0117,2
2019-08-30,ROKU,0.0177,1
2019-08-30,MSFT,0.0113,-4
2019-08-30,AMZN,0.0184,-1
2019-08-30,AMD,0.0159,1
2019-08-30,AAPL,0.021,-3
2019-08-29,TQQQ,0.009,6
2019-08-29,SPY,0.017,0
2019-08-29,ROKU,0.0155,1
2019-08-29,QQQ,0.0092,4
2019-08-29,OLLI,0.0091,1
2019-08-29,NVDA,0.0116,-3
2019-08-29,MSFT,0.0114,-5
2019-08-29,AMZN,0.0212,0
2019-08-29,AMD,0.0155,2
2019-08-29,AAPL,0.0221,-4
2019-08-28,TVIX,0.0108,1
2019-08-28,SPY,0.0174,0
2019-08-28,SHOP,0.0106,3
2019-08-28,ROKU,0.0168,1
2019-08-28,MSFT,0.0104,-3
2019-08-28,COST,0.0124,1
2019-08-28,AMZN,0.0192,0
2019-08-28,AMD,0.0238,4
2019-08-28,ADSK,0.0178,-5
2019-08-28,AAPL,0.0174,-3
2019-08-27,TVIX,0.0136,0
2019-08-27,SPY,0.0186,-1
2019-08-27,ROKU,0.0251,1
2019-08-27,PM,0.0098,-3
2019-08-27,MO,0.0117,0
2019-08-27,JNJ,0.0109,-3
2019-08-27,FB,0.0099,-3
2019-08-27,AMZN,0.0206,-1
2019-08-27,AMD,0.0205,5
2019-08-27,AAPL,0.0216,-3
2019-08-26,TVIX,0.0117,0
2019-08-26,SPY,0.0203,-2
2019-08-26,ROKU,0.0177,0
2019-08-26,QQQ,0.0113,2
2019-08-26,NVDA,0.01,-1
2019-08-26,MSFT,0.0116,-1
2019-08-26,BA,0.0113,0
2019-08-26,AMZN,0.0226,1
2019-08-26,AMD,0.022,6
2019-08-26,AAPL,0.0302,-3
2019-08-23,TVIX,0.0161,1
2019-08-23,TQQQ,0.0167,4
2019-08-23,SPY,0.0277,-2
2019-08-23,QQQ,0.0139,2
2019-08-23,MSFT,0.0138,0
2019-08-23,CRM,0.0206,2
2019-08-23,BA,0.0182,1
2019-08-23,AMZN,0.0299,0
2019-08-23,AMD,0.0233,6
2019-08-23,AAPL,0.0371,-3
2019-08-22,TQQQ,0.0112,5
2019-08-22,TGT,0.0132,2
2019-08-22,SPY,0.0181,-3
2019-08-22,SPLK,0.0136,5
2019-08-22,MSFT,0.0118,-2
2019-08-22,FB,0.011,-2
2019-08-22,BA,0.017,1
2019-08-22,AMZN,0.021,0
2019-08-22,AMD,0.0192,3
2019-08-22,AAPL,0.0238,-4
2019-08-21,TSLA,0.0103,0
2019-08-21,TGT,0.0305,4
2019-08-21,SPY,0.0149,-3
2019-08-21,ROKU,0.0142,-1
2019-08-21,NVDA,0.0159,-1
2019-08-21,NFLX,0.0103,-2
2019-08-21,LOW,0.0113,-2
2019-08-21,AMZN,0.0178,0
2019-08-21,AMD,0.0157,4
2019-08-21,AAPL,0.0224,-4
2019-08-20,SPY,0.0181,-2
2019-08-20,ROKU,0.0111,-1
2019-08-20,NVDA,0.0156,1
2019-08-20,NFLX,0.011,-1
2019-08-20,HD,0.0148,-1
2019-08-20,BYND,0.0129,1
2019-08-20,BIDU,0.0128,0
2019-08-20,AMZN,0.0168,-1
2019-08-20,AMD,0.0207,7
2019-08-20,AAPL,0.0319,-4
2019-08-19,TQQQ,0.0093,7
2019-08-19,SPY,0.0179,-2
2019-08-19,ROKU,0.0143,0
2019-08-19,NVDA,0.0279,1
2019-08-19,MSFT,0.0128,-1
2019-08-19,FB,0.0117,-1
2019-08-19,BABA,0.013,-2
2019-08-19,AMZN,0.0232,1
2019-08-19,AMD,0.021,6
2019-08-19,AAPL,0.0287,-4
2019-08-16,SPY,0.0191,1
2019-08-16,ROKU,0.0106,0
2019-08-16,NVDA,0.0313,0
2019-08-16,MSFT,0.0123,0
2019-08-16,GE,0.0115,-6
2019-08-16,FB,0.0131,0
2019-08-16,BABA,0.0155,-1
2019-08-16,AMZN,0.0234,0
2019-08-16,AMD,0.0289,6
2019-08-16,AAPL,0.0254,-3
2019-08-15,WMT,0.0113,2
2019-08-15,SPY,0.0248,1
2019-08-15,MSFT,0.0112,0
2019-08-15,GE,0.0188,-3
2019-08-15,CSCO,0.0149,10
2019-08-15,BYND,0.0117,-2
2019-08-15,BABA,0.0191,2
2019-08-15,AMZN,0.0262,1
2019-08-15,AMD,0.0217,7
2019-08-15,AAPL,0.023,-3
2019-08-14,TVIX,0.0157,-2
2019-08-14,TQQQ,0.0145,2
2019-08-14,SPY,0.0289,2
2019-08-14,ROKU,0.0127,0
2019-08-14,QQQ,0.0144,4
2019-08-14,MSFT,0.0129,0
2019-08-14,FB,0.0134,2
2019-08-14,AMZN,0.0337,1
2019-08-14,AMD,0.0298,7
2019-08-14,AAPL,0.0273,-3
2019-08-13,TQQQ,0.0135,4
2019-08-13,SPY,0.0207,2
2019-08-13,ROKU,0.028,0
2019-08-13,QQQ,0.014,5
2019-08-13,MSFT,0.0109,-1
2019-08-13,JD,0.0101,8
2019-08-13,FB,0.0116,1
2019-08-13,AMZN,0.028,1
2019-08-13,AMD,0.0284,7
2019-08-13,AAPL,0.0407,-2
2019-08-12,TVIX,0.0104,0
2019-08-12,TQQQ,0.0119,3
2019-08-12,SPY,0.0208,3
2019-08-12,ROKU,0.0306,0
2019-08-12,QQQ,0.0108,6
2019-08-12,MSFT,0.0105,3
2019-08-12,FB,0.0093,1
2019-08-12,AMZN,0.0263,0
2019-08-12,AMD,0.0447,6
2019-08-12,AAPL,0.0211,-1
2019-08-09,UBER,0.0138,4
2019-08-09,TVIX,0.011,-1
2019-08-09,TQQQ,0.0124,1
2019-08-09,SPY,0.0229,2
2019-08-09,ROKU,0.0202,1
2019-08-09,QQQ,0.0118,7
2019-08-09,MSFT,0.0129,4
2019-08-09,AMZN,0.0218,0
2019-08-09,AMD,0.0576,5
2019-08-09,AAPL,0.0195,-1
2019-08-08,TQQQ,0.0103,-1
2019-08-08,SPY,0.019,2
2019-08-08,ROKU,0.0329,0
2019-08-08,QQQ,0.0113,7
2019-08-08,MSFT,0.0116,5
2019-08-08,KHC,0.0094,3
2019-08-08,FB,0.011,1
2019-08-08,AMZN,0.0245,2
2019-08-08,AMD,0.0459,4
2019-08-08,AAPL,0.0183,0
2019-08-07,TVIX,0.0128,-3
2019-08-07,TQQQ,0.0136,-3
2019-08-07,SPY,0.0247,2
2019-08-07,QQQ,0.0126,2
2019-08-07,MSFT,0.0125,5
2019-08-07,FB,0.0104,-1
2019-08-07,DIS,0.0208,5
2019-08-07,AMZN,0.0283,2
2019-08-07,AMD,0.0128,7
2019-08-07,AAPL,0.0267,-1
2019-08-06,TVIX,0.0125,-3
2019-08-06,TQQQ,0.0124,-3
2019-08-06,SPY,0.0245,1
2019-08-06,QQQ,0.0143,3
2019-08-06,MSFT,0.0145,5
2019-08-06,FB,0.0122,-2
2019-08-06,DIS,0.0127,6
2019-08-06,AMZN,0.0341,2
2019-08-06,AMD,0.0142,5
2019-08-06,AAPL,0.0353,-1
2019-08-05,TVIX,0.0095,-2
2019-08-05,TQQQ,0.0122,-3
2019-08-05,SPY,0.0307,1
2019-08-05,QQQ,0.0163,3
2019-08-05,NVDA,0.0098,-2
2019-08-05,MSFT,0.0161,3
2019-08-05,FB,0.0141,-2
2019-08-05,AMZN,0.0371,2
2019-08-05,AMD,0.0141,5
2019-08-05,AAPL,0.041,-1
2019-08-02,TQQQ,0.0122,-1
2019-08-02,SQ,0.0224,0
2019-08-02,SPY,0.0218,0
2019-08-02,QQQ,0.0132,2
2019-08-02,PINS,0.012,2
2019-08-02,MSFT,0.0131,3
2019-08-02,FB,0.0134,-2
2019-08-02,AMZN,0.0369,1
2019-08-02,AMD,0.0158,6
2019-08-02,AAPL,0.0323,-2
2019-08-01,TQQQ,0.0106,3
2019-08-01,SPY,0.0211,-1
2019-08-01,QQQ,0.0123,4
2019-08-01,MSFT,0.0142,3
2019-08-01,FB,0.013,-2
2019-08-01,BYND,0.015,-3
2019-08-01,BABA,0.0111,0
2019-08-01,AMZN,0.0262,1
2019-08-01,AMD,0.0212,6
2019-08-01,AAPL,0.0394,-2
2019-07-31,TWTR,0.0093,0
2019-07-31,TSLA,0.0106,-2
2019-07-31,SPY,0.0166,0
2019-07-31,QQQ,0.0092,5
2019-07-31,MSFT,0.0138,4
2019-07-31,FB,0.0129,0
2019-07-31,BYND,0.0169,-2
2019-07-31,AMZN,0.03,0
2019-07-31,AMD,0.0291,10
2019-07-31,AAPL,0.0617,-3
2019-07-30,TSLA,0.0124,-3
2019-07-30,SPY,0.0121,0
2019-07-30,PG,0.0113,-4
2019-07-30,PFE,0.0114,3
2019-07-30,NFLX,0.0109,-1
2019-07-30,FB,0.0141,-1
2019-07-30,BYND,0.0379,-1
2019-07-30,AMZN,0.0258,0
2019-07-30,AMD,0.0173,10
2019-07-30,AAPL,0.0268,-3
2019-07-29,TSLA,0.0139,-4
2019-07-29,ROKU,0.0126,0
2019-07-29,MYL,0.0109,4
2019-07-29,MSFT,0.0107,3
2019-07-29,GOOG,0.0115,-5
2019-07-29,FB,0.0193,0
2019-07-29,BYND,0.0293,-1
2019-07-29,AMZN,0.0444,0
2019-07-29,AMD,0.0155,9
2019-07-29,AAPL,0.0213,-4
2019-07-26,TWTR,0.0232,2
2019-07-26,TSLA,0.0166,-4
2019-07-26,SBUX,0.015,-1
2019-07-26,NFLX,0.0174,0
2019-07-26,GOOGL,0.0159,-4
2019-07-26,GOOG,0.0147,-4
2019-07-26,FB,0.0266,0
2019-07-26,BYND,0.0292,1
2019-07-26,AMZN,0.0414,0
2019-07-26,AMD,0.0138,6
2019-07-25,TSLA,0.0298,-2
2019-07-25,SPY,0.0138,3
2019-07-25,SNAP,0.0113,5
2019-07-25,NFLX,0.0189,-1
2019-07-25,FB,0.0456,0
2019-07-25,BYND,0.0174,0
2019-07-25,BA,0.0162,-2
2019-07-25,AMZN,0.0278,0
2019-07-25,ALGN,0.0111,1
2019-07-25,AAPL,0.0113,-2
2019-07-24,TSLA,0.0125,0
2019-07-24,SNAP,0.0225,7
2019-07-24,NFLX,0.024,-1
2019-07-24,MU,0.012,4
2019-07-24,FB,0.027,0
2019-07-24,BYND,0.0128,0
2019-07-24,BA,0.0154,-4
2019-07-24,AMZN,0.0199,0
2019-07-24,AMD,0.0147,4
2019-07-24,AAPL,0.0128,-3
2019-07-23,SPY,0.0139,4
2019-07-23,NVDA,0.0133,-2
2019-07-23,NFLX,0.0191,-2
2019-07-23,MSFT,0.0135,5
2019-07-23,FB,0.0154,-1
2019-07-23,BYND,0.018,0
2019-07-23,BABA,0.0122,0
2019-07-23,AMZN,0.0245,-1
2019-07-23,AMD,0.0131,5
2019-07-23,AAPL,0.0163,-4
2019-07-22,TSLA,0.0121,0
2019-07-22,SPY,0.0123,7
2019-07-22,NFLX,0.0342,-3
2019-07-22,MU,0.0213,4
2019-07-22,MSFT,0.0177,5
2019-07-22,FB,0.0145,-2
2019-07-22,BYND,0.0271,-1
2019-07-22,AMZN,0.0285,-2
2019-07-22,AMD,0.0142,5
2019-07-22,AAPL,0.0181,-5
2019-07-19,TSLA,0.0106,0
2019-07-19,SPY,0.0164,6
2019-07-19,NFLX,0.0311,-3
2019-07-19,MU,0.0149,3
2019-07-19,MSFT,0.037,7
2019-07-19,CRWD,0.0136,-5
2019-07-19,BA,0.0153,-3
2019-07-19,AMZN,0.0221,-3
2019-07-19,AMD,0.0151,5
2019-07-19,AAPL,0.0146,-6
2019-07-18,SPY,0.0173,7
2019-07-18,ROKU,0.01,0
2019-07-18,NVDA,0.0134,-1
2019-07-18,NFLX,0.0572,-3
2019-07-18,MSFT,0.0176,8
2019-07-18,IBM,0.0101,2
2019-07-18,FB,0.0107,-3
2019-07-18,AMZN,0.0314,-2
2019-07-18,AMD,0.0221,7
2019-07-18,AAPL,0.0149,-8
2019-07-17,TSLA,0.0146,0
2019-07-17,SPY,0.0144,6
2019-07-17,SHOP,0.0121,-2
2019-07-17,ROKU,0.0164,2
2019-07-17,NFLX,0.0218,1
2019-07-17,MSFT,0.0112,4
2019-07-17,CSX,0.0136,-3
2019-07-17,AMZN,0.0195,-2
2019-07-17,AMD,0.0188,7
2019-07-17,AAPL,0.0128,-7
2019-07-16,TSLA,0.0131,0
2019-07-16,SPY,0.0128,7
2019-07-16,ROKU,0.0296,0
2019-07-16,NVDA,0.011,-1
2019-07-16,NFLX,0.0128,0
2019-07-16,MSFT,0.0137,2
2019-07-16,FB,0.0122,0
2019-07-16,AMZN,0.0193,-1
2019-07-16,AMD,0.0291,5
2019-07-16,AAPL,0.0155,-6
2019-07-15,TSLA,0.0177,0
2019-07-15,SPY,0.0129,7
2019-07-15,NVDA,0.0102,-1
2019-07-15,NFLX,0.0188,0
2019-07-15,MU,0.0113,4
2019-07-15,MSFT,0.0095,1
2019-07-15,FB,0.0184,-1
2019-07-15,AMZN,0.0201,-1
2019-07-15,AMD,0.0277,5
2019-07-15,AAPL,0.0164,-6
2019-07-12,SPY,0.0126,8
2019-07-12,NVDA,0.0183,0
2019-07-12,NFLX,0.0126,0
2019-07-12,MU,0.0114,4
2019-07-12,JNJ,0.0126,1
2019-07-12,ILMN,0.0129,-1
2019-07-12,FB,0.0145,0
2019-07-12,AMZN,0.0178,-1
2019-07-12,AMD,0.02,5
2019-07-12,AAPL,0.0146,-6
2019-07-11,SPY,0.0165,6
2019-07-11,ROKU,0.0105,0
2019-07-11,NVDA,0.0223,0
2019-07-11,MU,0.0113,4
2019-07-11,MSFT,0.0116,0
2019-07-11,FB,0.0159,0
2019-07-11,CVS,0.0134,7
2019-07-11,AMZN,0.0279,-1
2019-07-11,AMD,0.0246,4
2019-07-11,AAPL,0.0163,-5
2019-07-10,TSLA,0.0144,0
2019-07-10,SPY,0.0197,5
2019-07-10,QQQ,0.0115,5
2019-07-10,NVDA,0.0152,1
2019-07-10,MU,0.0158,4
2019-07-10,MSFT,0.0109,-1
2019-07-10,FB,0.0202,0
2019-07-10,AMZN,0.0278,-1
2019-07-10,AMD,0.0209,4
2019-07-10,AAPL,0.0158,-4
2019-07-09,SQ,0.0153,-1
2019-07-09,SPY,0.0134,4
2019-07-09,ROKU,0.014,1
2019-07-09,NVDA,0.0106,1
2019-07-09,NFLX,0.0162,0
2019-07-09,FB,0.0189,0
2019-07-09,BA,0.0104,1
2019-07-09,AMZN,0.0415,0
2019-07-09,AMD,0.0252,5
2019-07-09,AAPL,0.0193,-4
2019-07-08,TSLA,0.0096,-1
2019-07-08,SPY,0.0165,3
2019-07-08,ROKU,0.0185,0
2019-07-08,NVDA,0.0113,0
2019-07-08,MU,0.0103,5
2019-07-08,MSFT,0.0101,-1
2019-07-08,FB,0.0148,-1
2019-07-08,AMZN,0.0249,0
2019-07-08,AMD,0.0198,6
2019-07-08,AAPL,0.0376,-3
2019-07-05,TSLA,0.0141,0
2019-07-05,SPY,0.0204,2
2019-07-05,ROKU,0.0197,0
2019-07-05,QQQ,0.0103,5
2019-07-05,NVDA,0.017,0
2019-07-05,MSFT,0.0107,-2
2019-07-05,FB,0.0168,-1
2019-07-05,AMZN,0.0283,-1
2019-07-05,AMD,0.0143,6
2019-07-05,AAPL,0.019,-4
2019-07-03,TSLA,0.0308,0
2019-07-03,SPY,0.0153,4
2019-07-03,ROKU,0.014,-1
2019-07-03,NVDA,0.0124,1
2019-07-03,NFLX,0.0117,0
2019-07-03,FB,0.0194,-3
2019-07-03,AMZN,0.0198,-2
2019-07-03,AMRN,0.0157,2
2019-07-03,AMD,0.0126,6
2019-07-03,AAPL,0.0152,-5
2019-07-02,TSLA,0.011,-1
2019-07-02,SPY,0.0174,3
2019-07-02,ROKU,0.0166,0
2019-07-02,NVDA,0.0154,0
2019-07-02,MU,0.0118,5
2019-07-02,FB,0.0128,-3
2019-07-02,AMZN,0.0216,-2
2019-07-02,AMRN,0.0143,1
2019-07-02,AMD,0.0146,5
2019-07-02,AAPL,0.0196,-5
2019-07-01,TSLA,0.0104,-1
2019-07-01,SPY,0.0199,5
2019-07-01,NVDA,0.0208,0
2019-07-01,MU,0.018,5
2019-07-01,FB,0.0149,-2
2019-07-01,BABA,0.0117,-1
2019-07-01,BA,0.0114,-2
2019-07-01,AMZN,0.0242,-1
2019-07-01,AMD,0.0179,5
2019-07-01,AAPL,0.0231,-4
2019-06-28,UBER,0.0097,0
2019-06-28,SPY,0.0139,7
2019-06-28,NVDA,0.0114,0
2019-06-28,MU,0.0173,4
2019-06-28,FB,0.0126,-3
2019-06-28,BYND,0.0114,-2
2019-06-28,BABA,0.0112,-1
2019-06-28,AMZN,0.019,-2
2019-06-28,AMD,0.016,6
2019-06-28,AAPL,0.0239,-4
2019-06-27,SPY,0.0143,5
2019-06-27,NVDA,0.0169,0
2019-06-27,MU,0.0148,3
2019-06-27,FB,0.0121,-1
2019-06-27,BYND,0.012,-2
2019-06-27,BABA,0.0134,-1
2019-06-27,BA,0.0187,0
2019-06-27,AMZN,0.0181,-1
2019-06-27,AMD,0.0217,6
2019-06-27,AAPL,0.0198,-5
2019-06-26,TSLA,0.0118,-2
2019-06-26,SPY,0.017,4
2019-06-26,NVDA,0.017,0
2019-06-26,MU,0.0331,2
2019-06-26,FB,0.0139,-1
2019-06-26,BYND,0.0119,-3
2019-06-26,BABA,0.0124,-1
2019-06-26,AMZN,0.0162,-2
2019-06-26,AMD,0.0204,6
2019-06-26,AAPL,0.0231,-5
2019-06-25,SPY,0.019,3
2019-06-25,SHOP,0.0107,-3
2019-06-25,ROKU,0.0127,-1
2019-06-25,QQQ,0.0115,4
2019-06-25,MSFT,0.0172,-3
2019-06-25,FB,0.0185,-1
2019-06-25,AMZN,0.0276,-2
2019-06-25,AMD,0.0156,8
2019-06-25,ABBV,0.026,-1
2019-06-25,AAPL,0.0179,-4
2019-06-24,TSLA,0.0097,-2
2019-06-24,SPY,0.014,4
2019-06-24,NFLX,0.0103,-2
2019-06-24,MSFT,0.0114,-3
2019-06-24,FB,0.0198,-1
2019-06-24,BYND,0.0103,-3
2019-06-24,BABA,0.0104,3
2019-06-24,AMZN,0.0213,-3
2019-06-24,AMD,0.0178,8
2019-06-24,AAPL,0.0167,-4
2019-06-21,WORK,0.0104,0
2019-06-21,TSLA,0.0103,-1
2019-06-21,SPY,0.019,4
2019-06-21,QQQ,0.0106,3
2019-06-21,MSFT,0.0106,-3
2019-06-21,FB,0.0161,0
2019-06-21,BYND,0.0128,-2
2019-06-21,AMZN,0.0215,-2
2019-06-21,AMD,0.0253,8
2019-06-21,AAPL,0.0202,-2
2019-06-20,WORK,0.0144,0
2019-06-20,TSLA,0.0168,0
2019-06-20,SPY,0.0192,1
2019-06-20,QQQ,0.0111,1
2019-06-20,ORCL,0.0113,-4
2019-06-20,FB,0.0154,1
2019-06-20,BABA,0.0136,4
2019-06-20,AMZN,0.0248,-2
2019-06-20,AMD,0.0211,8
2019-06-20,AAPL,0.0193,-1
2019-06-19,SPY,0.0188,1
2019-06-19,QQQ,0.0137,5
2019-06-19,NFLX,0.0125,-2
2019-06-19,FB,0.0311,2
2019-06-19,BYND,0.0185,-1
2019-06-19,BABA,0.0133,4
2019-06-19,BA,0.0132,1
2019-06-19,AMZN,0.0228,-2
2019-06-19,AMD,0.0217,8
2019-06-19,AAPL,0.0213,-2
2019-06-18,TSLA,0.0167,0
2019-06-18,SPY,0.0166,2
2019-06-18,NVDA,0.014,0
2019-06-18,FB,0.0421,2
2019-06-18,BYND,0.037,0
2019-06-18,BABA,0.0166,3
2019-06-18,BA,0.0162,0
2019-06-18,AMZN,0.0266,0
2019-06-18,AMD,0.0242,8
2019-06-18,AAPL,0.0242,-2
2019-06-17,TSLA,0.0223,1
2019-06-17,SPY,0.014,3
